,Owner,Size,Type,Quality,DaysInDeposit,week
4984,6,2,DRY,CLASE B-C,1,3
4985,7,2,DRY,CLASE B-C,1,3
4986,7,2,DRY,CLASE B-C,1,3
4987,7,2,DRY,CLASE B-C,1,3
4988,7,2,DRY,CLASE B-C,1,3
4989,7,2,DRY,CLASE B-C,1,3
4990,7,2,DRY,CLASE B-C,4,3
4991,7,2,DRY,CLASE B-C,2,3
4992,7,2,DRY,CLASE B-C,5,3
4993,7,2,DRY,CLASE B-C,2,3
4994,7,2,DRY,CLASE B-C,1,3
4995,7,2,DRY,CLASE B-C,2,3
4996,7,2,DRY,CLASE B-C,1,3
4997,7,2,DRY,CLASE B-C,5,3
4998,7,2,DRY,CLASE B-C,1,3
4999,7,2,DRY,CLASE B-C,2,3
5000,7,2,DRY,CLASE B-C,1,3
5001,7,2,DRY,CLASE B-C,4,3
5002,7,2,DRY,CLASE B-C,4,3
5003,7,2,DRY,CLASE B-C,3,3
5004,7,2,DRY,CLASE B-C,4,3
5005,7,2,DRY,CLASE B-C,1,3
5006,7,2,DRY,CLASE B-C,5,3
5007,7,2,DRY,CLASE B-C,1,3
5008,7,2,DRY,CLASE B-C,2,3
5009,7,2,DRY,CLASE B-C,1,3
5010,7,2,DRY,CLASE B-C,1,3
5011,7,2,DRY,CLASE B-C,5,3
5012,7,2,DRY,CLASE B-C,2,3
5013,7,2,DRY,CLASE B-C,2,3
5014,7,2,DRY,CLASE D,1,3
5015,7,2,DRY,CLASE B-C,2,3
5016,7,2,DRY,CLASE B-C,4,3
5017,7,2,DRY,CLASE B-C,1,3
5018,7,2,DRY,CLASE B-C,1,3
5019,7,2,DRY,CLASE B-C,1,3
5020,7,2,DRY,CLASE B-C,3,3
5021,7,2,DRY,CLASE B-C,3,3
5022,7,2,DRY,CLASE B-C,1,3
5023,7,2,DRY,CLASE B-C,3,3
5024,7,2,DRY,CLASE B-C,1,3
5025,7,2,DRY,CLASE B-C,2,3
5026,7,2,DRY,CLASE B-C,1,3
5027,7,2,DRY,CLASE B-C,2,3
5028,7,2,DRY,CLASE B,4,3
5029,7,2,DRY,CLASE B-C,1,3
5030,7,2,DRY,CLASE B-C,2,3
5031,7,2,DRY,CLASE B-C,1,3
5032,7,2,DRY,CLASE B-C,1,3
5033,7,2,DRY,CLASE B-C,3,3
5034,7,2,DRY,CLASE B-C,3,3
5035,7,2,DRY,CLASE B-C,1,3
5036,7,2,DRY,CLASE B-C,2,3
5037,7,2,DRY,CLASE B-C,1,3
5038,7,2,DRY,CLASE B-C,1,3
5039,7,2,DRY,CLASE B-C,2,3
5040,7,2,DRY,CLASE B-C,1,3
5041,7,2,DRY,CLASE B-C,1,3
5042,7,2,DRY,CLASE B-C,1,3
5043,7,2,DRY,CLASE B-C,4,3
5044,7,2,DRY,CLASE B-C,1,3
5045,7,2,DRY,CLASE B-C,1,3
5046,7,2,DRY,CLASE B-C,1,3
5047,7,2,DRY,CLASE B-C,4,3
5048,7,2,DRY,CLASE B-C,4,3
5049,7,2,DRY,CLASE B-C,2,3
5050,7,2,DRY,CLASE B-C,4,3
5051,7,2,DRY,CLASE B-C,1,3
5052,7,2,DRY,CLASE B-C,1,3
5053,7,2,DRY,CLASE B-C,3,3
5054,7,2,DRY,CLASE B-C,1,3
5055,7,2,DRY,CLASE B-C,1,3
5056,7,2,DRY,CLASE B-C,4,3
5057,7,2,DRY,CLASE B-C,1,3
5058,7,2,DRY,CLASE B-C,1,3
5059,7,2,DRY,CLASE B-C,2,3
5060,7,2,DRY,CLASE B-C,2,3
5061,7,2,DRY,CLASE B-C,3,3
5062,7,2,DRY,CLASE B-C,3,3
5063,7,2,DRY,CLASE B-C,1,3
5064,7,2,DRY,CLASE B-C,4,3
5065,7,2,DRY,CLASE B-C,1,3
5066,7,2,DRY,CLASE B-C,1,3
5067,7,2,DRY,CLASE B-C,1,3
5068,7,2,DRY,CLASE B-C,1,3
5069,7,2,DRY,CLASE B-C,1,3
5070,7,2,DRY,CLASE B-C,4,3
5071,7,2,DRY,CLASE B-C,1,3
5072,7,2,DRY,CLASE B-C,1,3
5073,7,2,DRY,CLASE B-C,3,3
5074,7,2,DRY,CLASE B-C,5,3
5075,7,2,DRY,CLASE B-C,1,3
5076,7,2,DRY,CLASE B-C,2,3
5077,7,2,DRY,CLASE B-C,2,3
5078,7,2,DRY,CLASE B-C,2,3
5079,7,2,DRY,CLASE B-C,2,3
5080,7,2,DRY,CLASE B-C,4,3
5081,7,2,DRY,CLASE B-C,2,3
5082,7,2,DRY,CLASE B-C,2,3
5083,7,2,DRY,CLASE B-C,3,3
5084,7,2,DRY,CLASE B-C,1,3
5085,7,2,DRY,CLASE B-C,1,3
5086,7,2,DRY,CLASE B,1,3
5087,7,2,DRY,CLASE B-C,2,3
5088,7,2,DRY,CLASE B-C,1,3
5089,7,2,DRY,CLASE B-C,4,3
5090,7,2,DRY,CLASE B-C,3,3
5091,7,2,DRY,CLASE B-C,1,3
5092,7,2,DRY,CLASE B-C,2,3
5093,7,2,DRY,CLASE B-C,4,3
5094,7,2,DRY,CLASE B-C,1,3
5095,7,2,DRY,CLASE B-C,2,3
5096,7,2,DRY,CLASE A,1,3
5097,7,2,DRY,CLASE B-C,4,3
5098,7,2,DRY,CLASE B-C,1,3
5099,7,2,DRY,CLASE B-C,1,3
5100,7,2,DRY,CLASE B-C,4,3
5101,7,2,DRY,CLASE B-C,1,3
5102,7,2,DRY,CLASE B-C,2,3
5103,7,2,DRY,CLASE B-C,1,3
5104,7,2,DRY,CLASE B-C,4,3
5105,7,2,DRY,CLASE B-C,1,3
5106,7,2,DRY,CLASE B-C,1,3
5107,7,2,DRY,CLASE B-C,4,3
5108,7,2,DRY,CLASE B-C,1,3
5109,7,2,DRY,CLASE B-C,4,3
5110,7,2,DRY,CLASE B-C,1,3
5111,7,2,DRY,CLASE B-C,1,3
5112,7,2,DRY,CLASE A,1,3
5113,7,2,DRY,CLASE A,1,3
5114,7,2,DRY,CLASE B,1,3
5115,7,2,DRY,CLASE B-C,1,3
5116,7,2,DRY,CLASE B-C,1,3
5117,7,2,DRY,CLASE B,1,3
5118,7,2,DRY,CLASE A,1,3
5119,7,2,DRY,CLASE B-C,2,3
5120,7,2,DRY,CLASE B-C,1,3
5121,7,2,DRY,CLASE B-C,2,3
5122,7,2,DRY,CLASE B-C,2,3
5123,7,2,DRY,CLASE B-C,2,3
5124,7,2,DRY,CLASE B-C,4,3
5125,7,2,DRY,CLASE B-C,1,3
5126,7,2,DRY,CLASE B-C,5,3
5127,7,2,DRY,CLASE B-C,1,3
5128,7,2,DRY,CLASE B-C,2,3
5129,7,2,DRY,CLASE B-C,2,3
5130,7,2,DRY,CLASE B-C,4,3
5131,7,2,DRY,CLASE B-C,2,3
5132,7,2,DRY,CLASE B-C,1,3
5133,7,2,DRY,CLASE B-C,4,3
5134,7,2,DRY,CLASE B-C,4,3
5135,7,2,DRY,CLASE B-C,2,3
5136,7,2,DRY,CLASE B-C,2,3
5137,7,2,DRY,CLASE B-C,1,3
5138,7,2,DRY,CLASE B-C,2,3
5139,7,2,DRY,CLASE B-C,1,3
5140,7,2,DRY,CLASE B-C,1,3
5141,7,2,DRY,CLASE B-C,1,3
5142,7,2,DRY,CLASE B-C,1,3
5143,7,2,DRY,CLASE B-C,1,3
5144,7,2,DRY,CLASE B-C,1,3
5145,7,2,DRY,CLASE B-C,2,3
5146,7,2,DRY,CLASE B-C,4,3
5147,7,2,DRY,CLASE B-C,1,3
5148,7,2,DRY,CLASE B-C,2,3
5149,7,2,DRY,CLASE B-C,2,3
5150,7,2,DRY,CLASE B-C,1,3
5151,7,2,DRY,CLASE B-C,4,3
5152,7,2,DRY,CLASE B-C,3,3
5153,7,2,DRY,CLASE B-C,2,3
5154,7,2,DRY,CLASE B-C,4,3
5155,7,2,DRY,CLASE B-C,1,3
5156,7,2,DRY,CLASE B-C,3,3
5157,7,2,DRY,CLASE B-C,1,3
5158,7,2,DRY,CLASE B-C,4,3
5159,7,2,DRY,CLASE B-C,4,3
5160,7,2,DRY,CLASE B-C,2,3
5161,7,2,DRY,CLASE B-C,4,3
5162,7,2,DRY,CLASE B-C,1,3
5163,7,2,DRY,CLASE B-C,1,3
5164,7,2,DRY,CLASE B-C,1,3
5165,7,2,DRY,CLASE B-C,1,3
5166,7,2,DRY,CLASE B-C,5,3
5167,7,2,DRY,CLASE B-C,1,3
5168,7,2,DRY,CLASE B-C,4,3
5169,7,2,DRY,CLASE B-C,4,3
5170,7,2,DRY,CLASE B-C,1,3
5171,7,2,DRY,CLASE B-C,4,3
5172,7,2,DRY,CLASE B-C,2,3
5173,7,2,DRY,CLASE B-C,4,3
5174,7,2,DRY,CLASE B-C,2,3
5175,7,2,DRY,CLASE B-C,2,3
5176,7,2,DRY,CLASE B-C,2,3
5177,7,2,DRY,CLASE B-C,3,3
5178,7,2,DRY,CLASE B-C,2,3
5179,7,2,DRY,CLASE B-C,3,3
5180,7,2,DRY,CLASE B-C,1,3
5181,7,2,DRY,CLASE B-C,5,3
5182,7,2,DRY,CLASE B-C,4,3
5183,7,2,DRY,CLASE B-C,1,3
5184,7,2,DRY,CLASE B-C,2,3
5185,7,2,DRY,CLASE B-C,1,3
5186,7,2,DRY,CLASE B-C,1,3
5187,7,2,DRY,CLASE B-C,1,3
5188,7,2,DRY,CLASE B-C,1,3
5189,7,2,DRY,CLASE B-C,2,3
5190,7,2,DRY,CLASE B-C,1,3
5191,7,2,DRY,CLASE B-C,2,3
5192,7,2,DRY,CLASE B-C,2,3
5193,7,2,DRY,CLASE B-C,5,3
5194,7,2,DRY,CLASE B-C,2,3
5195,7,2,DRY,CLASE B-C,1,3
5196,7,2,DRY,CLASE A,1,3
5197,7,2,DRY,CLASE B-C,1,3
5198,7,2,DRY,CLASE B-C,2,3
5199,7,2,DRY,CLASE B-C,1,3
5200,7,2,DRY,CLASE B-C,1,3
5201,7,2,DRY,CLASE B-C,1,3
5202,7,2,DRY,CLASE B-C,2,3
5203,7,2,DRY,CLASE B-C,4,3
5204,7,2,DRY,CLASE B-C,2,3
5205,7,2,DRY,CLASE B-C,3,3
5206,7,2,DRY,CLASE B-C,1,3
5207,7,2,DRY,CLASE B-C,3,3
5208,7,2,DRY,CLASE B-C,1,3
5209,7,2,DRY,CLASE B-C,2,3
5210,7,2,DRY,CLASE B-C,4,3
5211,7,2,DRY,CLASE B-C,1,3
5212,7,2,DRY,CLASE B-C,2,3
5213,7,2,DRY,CLASE B-C,3,3
5214,7,2,DRY,CLASE B-C,4,3
5215,7,2,DRY,CLASE B-C,1,3
5216,7,2,DRY,CLASE B-C,2,3
5217,7,2,DRY,CLASE B-C,1,3
5218,7,2,DRY,CLASE B-C,1,3
5219,7,2,DRY,CLASE B-C,1,3
5220,7,2,DRY,CLASE B-C,3,3
5221,7,2,DRY,CLASE B-C,2,3
5222,7,2,DRY,CLASE B-C,4,3
5223,7,2,DRY,CLASE B-C,1,3
5224,7,2,DRY,CLASE B-C,1,3
5225,7,2,DRY,CLASE B-C,4,3
5226,7,2,DRY,CLASE B-C,2,3
5227,7,2,DRY,CLASE B-C,1,3
5228,7,2,DRY,CLASE B-C,2,3
5229,7,2,DRY,CLASE B-C,3,3
5230,7,2,DRY,CLASE B-C,1,3
5231,7,2,DRY,CLASE B-C,1,3
5232,7,2,DRY,CLASE B-C,3,3
5233,7,2,DRY,CLASE B-C,4,3
5234,7,2,DRY,CLASE B-C,1,3
5235,7,2,DRY,CLASE B-C,3,3
5236,7,2,DRY,CLASE B-C,1,3
5237,7,2,DRY,CLASE B-C,3,3
5238,7,2,DRY,CLASE B-C,5,3
5239,7,2,DRY,CLASE B-C,4,3
5240,7,2,DRY,CLASE B-C,2,3
5241,7,2,DRY,CLASE B-C,1,3
5242,7,2,DRY,CLASE B-C,1,3
5243,7,2,DRY,CLASE B-C,1,3
5244,7,2,DRY,CLASE B-C,1,3
5245,7,2,DRY,CLASE B-C,4,3
5246,7,2,DRY,CLASE B-C,2,3
5247,7,2,DRY,CLASE B-C,1,3
5248,7,2,DRY,CLASE B-C,1,3
5249,7,2,DRY,CLASE B-C,4,3
5250,7,2,DRY,CLASE B-C,2,3
5251,7,2,DRY,CLASE B-C,5,3
5252,7,2,DRY,CLASE B-C,1,3
5253,7,2,DRY,CLASE B-C,2,3
5254,7,2,DRY,CLASE B-C,5,3
5255,7,2,DRY,CLASE B-C,2,3
5256,7,2,DRY,CLASE B-C,1,3
5257,7,2,DRY,CLASE B-C,4,3
5258,7,2,DRY,CLASE B-C,1,3
5259,7,2,DRY,CLASE B-C,2,3
5260,7,2,DRY,CLASE B-C,1,3
5261,7,2,DRY,CLASE B-C,2,3
5262,7,2,DRY,CLASE B-C,3,3
5263,7,2,DRY,CLASE B-C,3,3
5264,7,2,DRY,CLASE B-C,1,3
5265,7,2,DRY,CLASE B-C,2,3
5266,7,2,DRY,CLASE B-C,2,3
5267,7,2,DRY,CLASE B-C,3,3
5268,7,2,DRY,CLASE B-C,3,3
5269,7,2,DRY,CLASE B-C,1,3
5270,7,2,DRY,CLASE B-C,4,3
5271,7,2,DRY,CLASE B-C,4,3
5272,7,2,DRY,CLASE B-C,2,3
5273,7,2,DRY,CLASE B-C,5,3
5274,7,2,DRY,CLASE B-C,5,3
5275,7,2,DRY,CLASE B-C,2,3
5276,7,2,DRY,CLASE B-C,4,3
5277,7,2,DRY,CLASE B-C,3,3
5278,7,2,DRY,CLASE B-C,1,3
5279,7,2,DRY,CLASE B-C,2,3
5280,7,2,DRY,CLASE B-C,2,3
5281,7,2,DRY,CLASE B-C,1,3
5282,7,2,DRY,CLASE B-C,1,3
5283,7,2,DRY,CLASE B-C,2,3
5284,7,2,DRY,CLASE B-C,1,3
5285,7,2,DRY,CLASE B-C,4,3
5286,7,2,DRY,CLASE B-C,1,3
5287,7,2,DRY,CLASE B-C,2,3
5288,7,2,DRY,CLASE B-C,1,3
5289,7,2,DRY,CLASE B-C,2,3
5290,7,2,DRY,CLASE B-C,1,3
5291,7,2,DRY,CLASE B-C,4,3
5292,7,2,DRY,CLASE B-C,2,3
5293,7,2,DRY,CLASE B-C,3,3
5294,7,2,DRY,INSPECTION,3,3
5295,7,2,DRY,CLASE B-C,4,3
5296,7,2,DRY,CLASE B-C,1,3
5297,7,2,DRY,CLASE B-C,2,3
5298,7,2,DRY,CLASE B-C,1,3
5299,7,2,DRY,CLASE D,1,3
5300,7,2,DRY,CLASE B-C,1,3
5301,7,2,DRY,CLASE B-C,1,3
5302,7,2,DRY,CLASE B-C,1,3
5303,7,2,DRY,CLASE B-C,4,3
5304,7,2,DRY,CLASE B-C,1,3
5305,7,2,DRY,CLASE B-C,2,3
5306,7,2,DRY,CLASE B,2,3
5307,7,2,DRY,CLASE A,5,3
5308,7,2,DRY,CLASE B-C,4,3
5309,7,2,DRY,CLASE B,4,3
5310,7,2,DRY,CLASE B-C,1,3
5311,7,2,DRY,CLASE B-C,1,3
5312,7,2,DRY,CLASE B-C,2,3
5313,7,2,DRY,CLASE B-C,4,3
5314,7,2,DRY,CLASE B-C,1,3
5315,7,2,DRY,CLASE B-C,1,3
5316,7,2,DRY,CLASE B-C,4,3
5317,7,2,DRY,CLASE B-C,2,3
5318,7,2,DRY,CLASE B-C,1,3
5319,7,2,DRY,CLASE B-C,1,3
5320,7,2,DRY,CLASE B-C,1,3
5321,7,2,DRY,CLASE B-C,2,3
5322,7,2,DRY,CLASE B-C,1,3
5323,7,2,DRY,CLASE B-C,1,3
5324,7,2,DRY,CLASE B-C,1,3
5325,7,2,DRY,CLASE B-C,2,3
5326,7,2,DRY,CLASE B-C,1,3
5327,7,2,DRY,CLASE B-C,1,3
5328,7,2,DRY,CLASE B-C,4,3
5329,7,2,DRY,CLASE B-C,1,3
5330,7,2,DRY,CLASE B-C,1,3
5331,7,2,DRY,CLASE B-C,1,3
5332,7,2,DRY,CLASE B-C,1,3
5333,7,2,DRY,CLASE B-C,2,3
5334,7,2,DRY,CLASE B-C,1,3
5335,7,2,DRY,CLASE B-C,3,3
5336,7,2,DRY,CLASE B-C,1,3
5337,7,2,DRY,CLASE B-C,3,3
5338,7,2,DRY,CLASE B-C,4,3
5339,7,2,DRY,CLASE B-C,2,3
5340,7,2,DRY,CLASE B-C,1,3
5341,7,2,DRY,CLASE B-C,2,3
5342,7,2,DRY,CLASE B-C,1,3
5343,7,2,DRY,CLASE B-C,1,3
5344,7,2,DRY,CLASE B-C,2,3
5345,7,2,DRY,CLASE B-C,2,3
5346,7,2,DRY,CLASE D,1,3
5347,7,2,DRY,CLASE B-C,1,3
5348,7,2,DRY,CLASE B-C,2,3
5349,7,2,DRY,CLASE B-C,1,3
5350,7,2,DRY,CLASE B-C,1,3
5351,7,2,DRY,CLASE D,2,3
5352,7,2,DRY,CLASE B-C,1,3
5353,7,2,DRY,CLASE B-C,2,3
5354,7,2,DRY,CLASE B-C,4,3
5355,7,2,DRY,CLASE B-C,2,3
5356,7,2,DRY,CLASE B-C,1,3
5357,7,2,DRY,CLASE B-C,1,3
5358,7,2,DRY,CLASE B-C,1,3
5359,7,2,DRY,CLASE B-C,1,3
5360,7,2,DRY,CLASE B-C,1,3
5361,7,2,DRY,CLASE B-C,2,3
5362,7,2,DRY,CLASE B-C,2,3
5363,7,2,DRY,CLASE B-C,1,3
5364,7,2,DRY,CLASE B-C,2,3
5365,7,2,DRY,CLASE B-C,2,3
5366,7,2,DRY,CLASE B-C,1,3
5367,7,2,DRY,CLASE B-C,1,3
5368,7,2,DRY,CLASE B-C,1,3
5369,7,2,DRY,CLASE B-C,2,3
5370,7,2,DRY,CLASE B-C,2,3
5371,7,2,DRY,CLASE B-C,1,3
5372,7,2,DRY,CLASE B-C,1,3
5373,7,2,DRY,CLASE B-C,1,3
5374,7,2,DRY,CLASE B-C,1,3
5375,7,2,DRY,CLASE B-C,1,3
5376,7,2,DRY,CLASE B-C,2,3
5377,7,2,DRY,CLASE B-C,1,3
5378,7,2,DRY,CLASE B-C,4,3
5379,7,2,DRY,CLASE B-C,2,3
5380,7,2,DRY,CLASE B-C,1,3
5381,7,2,DRY,CLASE B-C,2,3
5382,7,2,DRY,CLASE B-C,2,3
5383,7,2,DRY,CLASE B-C,2,3
5384,7,2,DRY,CLASE B-C,1,3
5385,7,2,DRY,CLASE B-C,1,3
5386,7,2,DRY,CLASE B-C,1,3
5387,7,2,DRY,CLASE B-C,1,3
5388,7,2,DRY,CLASE B-C,1,3
5389,7,2,DRY,CLASE B-C,1,3
5390,7,2,DRY,CLASE B-C,1,3
5391,7,2,DRY,CLASE B-C,1,3
5392,7,2,DRY,CLASE B-C,1,3
5393,7,2,DRY,CLASE B-C,1,3
5394,7,2,DRY,CLASE B-C,1,3
5395,7,2,DRY,CLASE B-C,1,3
5396,7,2,DRY,CLASE B-C,1,3
5397,1,2,DRY,CLASE A,2,3
5398,7,2,DRY,CLASE B-C,1,3
5399,2,2,DRY,CLASE B-C,2,4
5400,2,2,DRY,CLASE B-C,17,4
5401,2,2,DRY,CLASE B-C,17,4
5402,2,2,DRY,CLASE B-C,17,4
5403,7,2,DRY,CLASE B-C,5,4
5404,7,2,DRY,CLASE B-C,5,4
5405,6,2,DRY,INSPECTION,14,4
5406,6,2,DRY,INSPECTION,14,4
5407,6,2,DRY,INSPECTION,13,4
5408,2,2,DRY,CLASE B-C,11,4
5409,7,2,DRY,CLASE A,6,4
5410,7,2,DRY,CLASE B-C,5,4
5411,7,2,DRY,CLASE B-C,5,4
5412,7,2,DRY,CLASE B-C,5,4
5413,6,2,DRY,INSPECTION,22,4
5414,7,2,DRY,CLASE B-C,4,4
5415,7,2,DRY,CLASE B-C,4,4
5416,7,2,DRY,CLASE B-C,4,4
5417,7,2,DRY,CLASE B-C,5,4
5418,7,2,DRY,CLASE A,4,4
5419,7,2,DRY,CLASE B,4,4
5420,7,2,DRY,CLASE B,4,4
5421,7,2,DRY,CLASE B-C,5,4
5422,7,2,DRY,CLASE B-C,6,4
5423,7,2,DRY,CLASE B-C,5,4
5424,7,2,DRY,CLASE B-C,5,4
5425,7,2,DRY,CLASE B-C,5,4
5426,7,2,DRY,CLASE A,4,4
5427,7,2,DRY,CLASE B-C,5,4
5428,7,2,DRY,CLASE B-C,6,4
5429,2,2,DRY,CLASE B-C,15,4
5430,9,2,DRY,CLASE B-C,49,4
5431,3,2,DRY,CLASE B-C,40,4
5432,6,2,DRY,INSPECTION,22,4
5433,6,2,DRY,INSPECTION,22,4
5434,6,2,DRY,INSPECTION,22,4
5435,2,2,DRY,CLASE A,13,4
5436,2,2,DRY,CLASE A,13,4
5437,2,2,DRY,CLASE B-C,17,4
5438,2,2,DRY,CLASE B-C,24,4
5439,7,2,DRY,CLASE B-C,14,4
5440,9,1,DRY,CLASE B-C,10,4
5441,2,2,DRY,CLASE B,12,4
5442,2,2,DRY,CLASE B-C,8,4
5443,2,2,DRY,CLASE B-C,13,4
5444,2,2,DRY,CLASE A,13,4
5445,7,2,DRY,CLASE B-C,5,4
5446,7,2,DRY,CLASE B-C,5,4
5447,7,2,DRY,CLASE A,4,4
5448,7,2,DRY,CLASE A,5,4
5449,7,2,DRY,CLASE A,4,4
5450,7,2,DRY,CLASE B-C,5,4
5451,7,2,DRY,CLASE B,4,4
5452,7,2,DRY,CLASE A,4,4
5453,7,2,DRY,CLASE B-C,5,4
5454,7,2,DRY,CLASE B-C,5,4
5455,7,2,DRY,CLASE B-C,5,4
5456,7,2,DRY,CLASE B-C,4,4
5457,7,2,DRY,CLASE B-C,5,4
5458,7,2,DRY,CLASE A,5,4
5459,7,2,DRY,CLASE B-C,4,4
5460,7,2,DRY,CLASE A,5,4
5461,3,2,DRY,CLASE B-C,61,4
5462,3,2,DRY,CLASE B-C,49,4
5463,6,2,DRY,INSPECTION,35,4
5464,2,2,DRY,CLASE B-C,22,4
5465,1,2,RF,CLASE B-C,28,4
5466,3,2,DRY,CLASE B-C,16,4
5467,6,2,DRY,INSPECTION,22,4
5468,6,2,DRY,INSPECTION,22,4
5469,6,2,DRY,INSPECTION,22,4
5470,1,2,RF,CLASE B-C,24,4
5471,1,2,RF,CLASE B-C,22,4
5472,2,2,DRY,CLASE A,13,4
5473,2,2,DRY,CLASE A,13,4
5474,2,2,DRY,CLASE A,13,4
5475,2,2,DRY,CLASE B-C,17,4
5476,2,2,DRY,CLASE A,13,4
5477,2,2,DRY,CLASE B-C,21,4
5478,2,2,DRY,CLASE B-C,14,4
5479,2,2,DRY,CLASE B-C,14,4
5480,2,2,DRY,CLASE B-C,14,4
5481,2,2,DRY,CLASE B-C,14,4
5482,2,2,DRY,CLASE B-C,21,4
5483,6,2,DRY,INSPECTION,19,4
5484,6,2,DRY,CLASE B-C,8,4
5485,6,2,RF,CLASE B-C,14,4
5486,7,2,RF,CLASE B-C,19,4
5487,7,2,RF,CLASE B-C,19,4
5488,9,1,DRY,CLASE B-C,12,4
5489,9,1,DRY,CLASE B-C,10,4
5490,6,2,RF,CLASE B-C,11,4
5491,7,2,RF,CLASE B-C,12,4
5492,6,2,DRY,CLASE B-C,3,4
5493,6,2,DRY,CLASE B-C,3,4
5494,6,2,DRY,CLASE B-C,2,4
5495,6,2,DRY,CLASE B-C,3,4
5496,6,2,DRY,CLASE B-C,2,4
5497,6,2,DRY,CLASE B-C,2,4
5498,6,2,DRY,CLASE B-C,2,4
5499,6,2,DRY,CLASE B-C,2,4
5500,6,2,DRY,CLASE B-C,3,4
5501,6,2,DRY,CLASE B-C,1,4
5502,6,2,DRY,CLASE B-C,3,4
5503,7,2,DRY,CLASE B-C,5,4
5504,7,2,DRY,CLASE B-C,5,4
5505,7,2,DRY,CLASE B-C,5,4
5506,7,2,DRY,CLASE B-C,4,4
5507,7,2,DRY,CLASE B-C,5,4
5508,7,2,DRY,CLASE B-C,3,4
5509,7,2,DRY,CLASE B-C,4,4
5510,2,2,DRY,CLASE B-C,3,4
5511,2,2,DRY,CLASE B-C,3,4
5512,2,2,DRY,CLASE B-C,1,4
5513,2,2,DRY,CLASE B-C,3,4
5514,2,2,DRY,CLASE B-C,3,4
5515,2,2,DRY,CLASE B-C,4,4
5516,7,2,RF,CLASE B-C,2,4
5517,7,2,RF,CLASE B-C,2,4
5518,7,2,RF,CLASE B-C,2,4
5519,7,2,RF,CLASE B-C,2,4
5520,7,2,RF,CLASE B-C,2,4
5521,7,2,RF,CLASE B-C,2,4
5522,7,2,RF,CLASE B-C,2,4
5523,7,2,RF,CLASE B-C,2,4
5524,7,2,RF,CLASE B-C,2,4
5525,8,2,DRY,CLASE B-C,69,4
5526,3,2,DRY,CLASE B-C,61,4
5527,9,2,DRY,CLASE B-C,50,4
5528,3,2,DRY,CLASE B-C,41,4
5529,3,2,DRY,CLASE B-C,41,4
5530,8,2,DRY,CLASE B-C,35,4
5531,8,2,DRY,CLASE B-C,34,4
5532,7,2,DRY,CLASE B-C,37,4
5533,2,2,DRY,CLASE B-C,25,4
5534,1,2,RF,CLASE B-C,29,4
5535,1,2,RF,CLASE B-C,20,4
5536,1,2,RF,CLASE B-C,25,4
5537,3,2,DRY,CLASE B-C,12,4
5538,8,2,DRY,CLASE B-C,25,4
5539,6,2,DRY,CLASE B-C,15,4
5540,6,2,DRY,CLASE B-C,15,4
5541,6,2,DRY,CLASE B-C,15,4
5542,6,2,DRY,CLASE B-C,15,4
5543,6,2,DRY,CLASE B-C,15,4
5544,6,2,DRY,CLASE B-C,14,4
5545,6,2,DRY,CLASE B-C,15,4
5546,6,2,DRY,CLASE B-C,15,4
5547,6,2,DRY,CLASE B-C,15,4
5548,6,2,DRY,CLASE B-C,15,4
5549,6,2,DRY,CLASE B-C,15,4
5550,6,2,DRY,CLASE B-C,15,4
5551,1,2,RF,CLASE B-C,22,4
5552,1,2,RF,CLASE B-C,25,4
5553,1,2,RF,CLASE B-C,22,4
5554,1,2,RF,CLASE B-C,25,4
5555,1,2,RF,CLASE B-C,25,4
5556,1,2,RF,CLASE B-C,25,4
5557,1,2,RF,CLASE B-C,25,4
5558,1,2,RF,CLASE B-C,22,4
5559,1,2,RF,CLASE B-C,25,4
5560,1,2,RF,CLASE B-C,25,4
5561,2,2,DRY,CLASE B-C,22,4
5562,2,2,DRY,CLASE B-C,22,4
5563,2,2,DRY,CLASE B-C,18,4
5564,2,2,DRY,CLASE B-C,22,4
5565,2,2,DRY,CLASE B-C,18,4
5566,2,2,DRY,CLASE B-C,22,4
5567,2,2,DRY,CLASE B-C,22,4
5568,2,2,DRY,CLASE B-C,22,4
5569,2,2,DRY,CLASE B-C,22,4
5570,2,2,DRY,CLASE B-C,22,4
5571,2,2,DRY,CLASE B-C,17,4
5572,2,2,DRY,CLASE B-C,22,4
5573,2,2,DRY,CLASE B-C,22,4
5574,2,2,DRY,CLASE B-C,22,4
5575,3,2,DRY,CLASE B-C,11,4
5576,3,2,DRY,CLASE B-C,11,4
5577,8,2,DRY,CLASE B-C,17,4
5578,8,2,DRY,CLASE B-C,18,4
5579,8,2,DRY,CLASE B-C,18,4
5580,8,2,DRY,CLASE B-C,17,4
5581,8,2,DRY,CLASE B-C,17,4
5582,8,2,DRY,CLASE B-C,18,4
5583,8,2,DRY,CLASE B-C,17,4
5584,8,2,DRY,CLASE B-C,17,4
5585,6,2,RF,CLASE B-C,15,4
5586,7,2,RF,CLASE B-C,19,4
5587,9,2,DRY,CLASE B-C,7,4
5588,2,2,DRY,CLASE B-C,10,4
5589,1,2,RF,CLASE B-C,13,4
5590,1,2,RF,CLASE B-C,15,4
5591,3,2,DRY,CLASE B-C,10,4
5592,3,2,DRY,CLASE A,10,4
5593,8,2,DRY,CLASE B-C,7,4
5594,8,2,DRY,CLASE B-C,6,4
5595,6,2,DRY,CLASE B-C,9,4
