,Owner,Size,Type,Quality,DaysInDeposit,week
5513,7,2,DRY,CLASE B-C,1,8
5514,7,2,DRY,CLASE B-C,2,8
5515,7,2,DRY,CLASE B-C,1,8
5516,7,2,DRY,CLASE B-C,2,8
5517,7,2,DRY,CLASE B-C,1,8
5518,7,2,DRY,CLASE B-C,2,8
5519,7,2,DRY,CLASE B-C,1,8
5520,7,2,DRY,CLASE B-C,1,8
5521,7,2,DRY,CLASE B-C,1,8
5522,7,2,DRY,CLASE B-C,2,8
5523,7,2,DRY,CLASE B-C,2,8
5524,7,2,DRY,CLASE B-C,1,8
5525,7,2,DRY,CLASE B-C,2,8
5526,7,2,DRY,CLASE B,1,8
5527,7,2,DRY,CLASE B,1,8
5528,7,2,DRY,CLASE B-C,2,8
5529,7,2,DRY,CLASE B-C,1,8
5530,7,2,DRY,CLASE B-C,2,8
5531,7,2,DRY,CLASE B-C,1,8
5532,7,2,DRY,CLASE B-C,1,8
5533,7,2,DRY,CLASE B-C,2,8
5534,7,2,DRY,CLASE B-C,1,8
5535,7,2,DRY,CLASE B-C,1,8
5536,7,2,DRY,CLASE B-C,1,8
5537,7,2,DRY,CLASE B-C,1,8
5538,7,2,DRY,CLASE B-C,1,8
5539,7,2,DRY,CLASE B-C,2,8
5540,7,2,DRY,CLASE B-C,1,8
5541,7,2,DRY,CLASE B-C,1,8
5542,7,2,DRY,CLASE B-C,1,8
5543,7,2,DRY,CLASE B-C,1,8
5544,7,2,DRY,CLASE B-C,2,8
5545,7,2,DRY,CLASE B-C,3,8
5546,7,2,DRY,CLASE B-C,1,8
5547,7,2,DRY,CLASE B-C,2,8
5548,7,2,DRY,CLASE B-C,2,8
5549,7,2,DRY,CLASE B-C,1,8
5550,7,2,DRY,CLASE B-C,1,8
5551,7,2,DRY,CLASE B-C,1,8
5552,7,2,DRY,CLASE B-C,1,8
5553,7,2,DRY,CLASE B-C,1,8
5554,7,2,DRY,CLASE B-C,1,8
5555,7,2,DRY,CLASE B-C,1,8
5556,7,2,DRY,CLASE B-C,1,8
5557,7,2,DRY,CLASE B-C,2,8
5558,7,2,DRY,CLASE B-C,2,8
5559,7,2,DRY,CLASE B-C,1,8
5560,7,2,DRY,CLASE B-C,1,8
5561,7,2,DRY,CLASE B-C,1,8
5562,7,2,DRY,CLASE B-C,1,8
5563,7,2,DRY,CLASE B-C,1,8
5564,7,2,DRY,CLASE B-C,1,8
5565,7,2,DRY,CLASE B-C,1,8
5566,7,2,DRY,CLASE B-C,2,8
5567,7,2,DRY,CLASE B,1,8
5568,7,2,DRY,CLASE B-C,1,8
5569,7,2,DRY,CLASE B,1,8
5570,7,2,DRY,CLASE B-C,1,8
5571,7,2,DRY,CLASE B-C,2,8
5572,7,2,DRY,CLASE B-C,2,8
5573,7,2,DRY,CLASE B-C,1,8
5574,7,2,DRY,CLASE B-C,1,8
5575,7,2,DRY,CLASE B-C,2,8
5576,7,2,DRY,CLASE B-C,2,8
5577,7,2,DRY,CLASE B-C,1,8
5578,7,2,DRY,CLASE B-C,2,8
5579,7,2,DRY,CLASE B-C,2,8
5580,7,2,DRY,CLASE B-C,2,8
5581,7,2,DRY,CLASE B-C,1,8
5582,7,2,DRY,CLASE B-C,1,8
5583,7,2,DRY,CLASE B-C,2,8
5584,7,2,DRY,CLASE B-C,2,8
5585,7,2,DRY,CLASE B-C,1,8
5586,7,2,DRY,CLASE B-C,1,8
5587,7,2,DRY,CLASE B-C,1,8
5588,7,2,DRY,CLASE B-C,1,8
5589,7,2,DRY,CLASE B-C,2,8
5590,7,2,DRY,CLASE B-C,1,8
5591,7,2,DRY,CLASE B-C,2,8
5592,7,2,DRY,CLASE B-C,2,8
5593,7,2,DRY,CLASE B-C,1,8
5594,7,2,DRY,CLASE B-C,2,8
5595,7,2,DRY,CLASE B-C,1,8
5596,7,2,DRY,CLASE B-C,2,8
5597,7,2,DRY,CLASE B-C,2,8
5598,7,2,DRY,CLASE B-C,1,8
5599,7,2,DRY,CLASE B-C,1,8
5600,7,2,DRY,CLASE B-C,2,8
5601,7,2,DRY,CLASE B-C,1,8
5602,7,2,DRY,CLASE B-C,2,8
5603,7,2,DRY,CLASE B-C,1,8
5604,7,2,DRY,CLASE B-C,2,8
5605,7,2,DRY,CLASE B-C,2,8
5606,7,2,DRY,CLASE B-C,1,8
5607,7,2,DRY,CLASE B-C,2,8
5608,7,2,DRY,CLASE B-C,1,8
5609,7,2,DRY,CLASE B-C,1,8
5610,7,2,DRY,CLASE B-C,2,8
5611,7,2,DRY,CLASE B-C,1,8
5612,7,2,DRY,CLASE B-C,1,8
5613,7,2,DRY,CLASE B-C,1,8
5614,7,2,DRY,CLASE B-C,1,8
5615,7,2,DRY,CLASE B-C,1,8
5616,7,2,DRY,CLASE B-C,2,8
5617,7,2,DRY,CLASE B-C,1,8
5618,7,2,DRY,CLASE B-C,2,8
5619,7,2,DRY,CLASE B-C,2,8
5620,7,2,DRY,CLASE B-C,1,8
5621,7,2,DRY,CLASE B-C,1,8
5622,7,2,DRY,CLASE B-C,3,8
5623,7,2,DRY,CLASE B-C,2,8
5624,7,2,DRY,CLASE B-C,2,8
5625,7,2,DRY,CLASE B-C,2,8
5626,7,2,DRY,CLASE B-C,3,8
5627,7,2,DRY,CLASE B-C,2,8
5628,7,2,DRY,CLASE B-C,1,8
5629,7,2,DRY,CLASE B-C,2,8
5630,7,2,DRY,CLASE B-C,1,8
5631,7,2,DRY,CLASE B,1,8
5632,7,2,DRY,CLASE B,1,8
5633,7,2,DRY,CLASE B-C,1,8
5634,7,2,DRY,CLASE B-C,1,8
5635,7,2,DRY,CLASE B-C,1,8
5636,7,2,DRY,CLASE B-C,1,8
5637,6,2,DRY,CLASE B-C,3,8
5638,2,2,DRY,CLASE B-C,1,8
5639,2,2,DRY,CLASE B-C,1,8
5640,2,2,DRY,CLASE B-C,1,8
5641,2,2,DRY,CLASE B-C,1,8
5642,2,2,DRY,CLASE B-C,1,8
5643,2,2,DRY,CLASE B-C,1,8
5644,2,2,DRY,CLASE B-C,1,8
5645,7,2,DRY,CLASE B-C,134,8
5646,7,2,DRY,CLASE B-C,79,8
5647,7,2,RF,CLASE B-C,79,8
5648,7,2,DRY,CLASE B,33,8
5649,7,2,DRY,CLASE B-C,31,8
5650,7,2,DRY,CLASE B-C,33,8
5651,7,2,DRY,CLASE B-C,33,8
5652,7,2,DRY,CLASE B-C,32,8
5653,7,2,DRY,CLASE B-C,33,8
5654,7,2,DRY,CLASE B-C,33,8
5655,7,2,DRY,CLASE B-C,32,8
5656,7,2,DRY,CLASE B-C,32,8
5657,7,2,DRY,CLASE B-C,32,8
5658,7,2,DRY,CLASE B-C,33,8
5659,7,2,DRY,CLASE B-C,32,8
5660,7,2,DRY,CLASE B-C,33,8
5661,7,2,DRY,CLASE B-C,33,8
5662,7,2,DRY,CLASE B-C,33,8
5663,7,2,DRY,CLASE B-C,33,8
5664,7,2,DRY,CLASE B-C,32,8
5665,7,2,RF,CLASE B-C,29,8
5666,7,2,DRY,CLASE B-C,28,8
5667,6,2,RF,CLASE B-C,25,8
5668,6,2,RF,CLASE B-C,24,8
5669,6,2,RF,CLASE B-C,25,8
5670,6,2,RF,CLASE B-C,24,8
5671,7,2,DRY,CLASE B-C,24,8
5672,6,2,DRY,CLASE B-C,20,8
5673,6,2,RF,INSPECTION,15,8
5674,6,2,RF,INSPECTION,15,8
5675,6,2,RF,INSPECTION,15,8
5676,7,2,RF,CLASE B-C,16,8
5677,7,2,RF,CLASE B-C,17,8
5678,7,2,RF,CLASE B-C,16,8
5679,7,2,DRY,CLASE B-C,3,8
5680,7,2,DRY,CLASE B-C,5,8
5681,7,2,DRY,CLASE B-C,3,8
5682,7,2,RF,CLASE B-C,15,8
5683,7,2,RF,CLASE B-C,16,8
5684,7,2,DRY,CLASE B-C,3,8
5685,7,2,DRY,CLASE B-C,6,8
5686,7,2,DRY,CLASE B-C,3,8
5687,7,2,RF,CLASE B-C,14,8
5688,7,2,DRY,CLASE B-C,3,8
5689,7,2,DRY,CLASE B-C,3,8
5690,7,2,DRY,CLASE B-C,3,8
5691,7,2,DRY,CLASE B-C,3,8
5692,7,2,DRY,CLASE B-C,3,8
5693,7,2,DRY,CLASE B-C,3,8
5694,7,2,RF,CLASE B-C,15,8
5695,7,2,DRY,CLASE B-C,8,8
5696,7,2,DRY,CLASE B-C,3,8
5697,7,2,DRY,CLASE B-C,3,8
5698,7,2,DRY,CLASE B-C,6,8
5699,7,2,DRY,CLASE B-C,6,8
5700,7,2,DRY,CLASE B-C,6,8
5701,7,2,RF,CLASE B-C,8,8
5702,7,2,RF,CLASE B-C,6,8
5703,7,2,DRY,CLASE B-C,7,8
5704,7,2,DRY,CLASE B-C,9,8
5705,7,2,DRY,CLASE B-C,5,8
5706,7,2,RF,CLASE B-C,6,8
5707,7,2,DRY,CLASE B-C,6,8
5708,7,2,DRY,CLASE B-C,6,8
5709,7,2,DRY,CLASE B-C,7,8
5710,7,2,DRY,CLASE B-C,6,8
5711,7,2,DRY,CLASE B-C,6,8
5712,7,2,DRY,CLASE B-C,7,8
5713,7,2,DRY,CLASE B-C,1,8
5714,7,2,DRY,CLASE B-C,2,8
5715,7,2,DRY,CLASE B-C,2,8
5716,7,2,DRY,CLASE B-C,1,8
5717,7,2,DRY,CLASE B-C,1,8
5718,7,2,DRY,CLASE B-C,1,8
5719,7,2,DRY,CLASE B-C,2,8
5720,7,2,DRY,CLASE D,2,8
5721,7,2,DRY,CLASE B-C,2,8
5722,7,2,DRY,CLASE B-C,1,8
5723,7,2,DRY,CLASE B-C,1,8
5724,7,2,DRY,CLASE B-C,1,8
5725,7,2,DRY,CLASE B-C,2,8
5726,7,2,DRY,CLASE B-C,2,8
5727,7,2,DRY,CLASE B-C,1,8
5728,7,2,DRY,CLASE B-C,2,8
5729,7,2,DRY,CLASE B-C,1,8
5730,7,2,DRY,CLASE B-C,1,8
5731,7,2,DRY,CLASE B-C,1,8
5732,7,2,DRY,CLASE B-C,1,8
5733,7,2,DRY,CLASE B-C,1,8
5734,7,2,DRY,CLASE B-C,2,8
5735,7,2,DRY,CLASE B-C,4,8
5736,7,2,DRY,CLASE B-C,2,8
5737,7,2,DRY,CLASE B-C,2,8
5738,7,2,DRY,CLASE B-C,2,8
5739,7,2,DRY,CLASE B-C,1,8
5740,7,2,DRY,CLASE B-C,2,8
5741,7,2,DRY,CLASE B-C,3,8
5742,7,2,DRY,CLASE B-C,2,8
5743,7,2,DRY,CLASE B-C,2,8
5744,7,2,DRY,CLASE B-C,3,8
5745,7,2,DRY,CLASE B-C,2,8
5746,7,2,DRY,CLASE B-C,1,8
5747,7,2,DRY,CLASE B-C,2,8
5748,7,2,DRY,CLASE B-C,1,8
5749,7,2,DRY,CLASE B-C,1,8
5750,7,2,DRY,CLASE B-C,2,8
5751,7,2,DRY,CLASE B-C,1,8
5752,7,2,DRY,CLASE B-C,2,8
5753,7,2,RF,CLASE B-C,4,8
5754,7,2,DRY,CLASE B-C,2,8
5755,7,2,DRY,CLASE B-C,2,8
5756,7,2,DRY,CLASE B-C,3,8
5757,7,2,DRY,CLASE B-C,2,8
5758,7,2,DRY,CLASE A,1,8
5759,7,2,DRY,CLASE B-C,1,8
5760,7,2,DRY,CLASE B-C,1,8
5761,7,2,DRY,CLASE B-C,2,8
5762,7,2,DRY,CLASE B-C,1,8
5763,7,2,DRY,CLASE B-C,2,8
5764,7,2,DRY,CLASE B-C,2,8
5765,7,2,DRY,CLASE B,3,8
5766,7,2,DRY,CLASE B-C,1,8
5767,7,2,DRY,CLASE B-C,1,8
5768,7,2,DRY,CLASE B-C,3,8
5769,7,2,DRY,CLASE B-C,2,8
5770,7,2,DRY,CLASE B-C,3,8
5771,7,2,DRY,CLASE B-C,2,8
5772,7,2,DRY,CLASE B,1,8
5773,7,2,DRY,CLASE B-C,2,8
5774,7,2,DRY,CLASE B-C,2,8
5775,7,2,DRY,CLASE B-C,1,8
5776,7,2,DRY,CLASE B-C,1,8
5777,7,2,DRY,CLASE A,1,8
5778,7,2,DRY,CLASE B,1,8
5779,7,2,DRY,CLASE B-C,2,8
5780,7,2,DRY,CLASE B-C,2,8
5781,7,2,DRY,CLASE B-C,1,8
5782,7,2,DRY,CLASE B-C,2,8
5783,7,2,DRY,CLASE B-C,2,8
5784,7,2,DRY,CLASE B-C,2,8
5785,7,2,DRY,CLASE B-C,2,8
5786,7,2,DRY,CLASE B-C,2,8
5787,7,2,DRY,CLASE B-C,2,8
5788,7,2,DRY,CLASE B-C,1,8
5789,7,2,DRY,CLASE B-C,3,8
5790,7,2,DRY,CLASE B-C,2,8
5791,7,2,DRY,CLASE B-C,2,8
5792,7,2,DRY,CLASE B-C,3,8
5793,7,2,DRY,CLASE B-C,1,8
5794,7,2,DRY,CLASE B-C,1,8
5795,7,2,DRY,CLASE B-C,2,8
5796,7,2,DRY,CLASE B-C,1,8
5797,7,2,DRY,CLASE B-C,2,8
5798,7,2,DRY,CLASE B-C,2,8
5799,7,2,DRY,CLASE B-C,1,8
5800,7,2,DRY,CLASE B-C,2,8
5801,7,2,DRY,CLASE B-C,1,8
5802,7,2,DRY,CLASE B-C,2,8
5803,7,2,DRY,CLASE B-C,1,8
5804,7,2,DRY,CLASE B-C,1,8
5805,7,2,DRY,CLASE B-C,2,8
5806,7,2,DRY,CLASE B-C,1,8
5807,7,2,DRY,CLASE B-C,1,8
5808,7,2,DRY,CLASE B-C,2,8
5809,7,2,DRY,CLASE B-C,2,8
5810,7,2,DRY,CLASE B-C,2,8
5811,7,2,DRY,CLASE B-C,1,8
5812,7,2,DRY,CLASE B-C,2,8
5813,7,2,DRY,CLASE B-C,2,8
5814,7,2,DRY,CLASE B-C,1,8
5815,7,2,DRY,CLASE B-C,3,8
5816,7,2,DRY,CLASE B-C,1,8
5817,7,2,DRY,CLASE B-C,3,8
5818,7,2,DRY,CLASE B-C,1,8
5819,7,2,DRY,CLASE B-C,1,8
5820,7,2,DRY,CLASE B-C,1,8
5821,7,2,DRY,CLASE B-C,1,8
5822,7,2,DRY,CLASE B-C,1,8
5823,7,2,DRY,CLASE B-C,1,8
5824,7,2,DRY,CLASE B-C,1,8
5825,7,2,DRY,CLASE B-C,1,8
5826,7,2,DRY,CLASE B-C,2,8
5827,7,2,DRY,CLASE B-C,2,8
5828,7,2,DRY,CLASE B-C,1,8
5829,7,2,DRY,CLASE B-C,1,8
5830,7,2,DRY,CLASE B-C,1,8
5831,7,2,DRY,CLASE B-C,1,8
5832,7,2,DRY,CLASE B-C,1,8
5833,7,2,DRY,CLASE A,1,8
5834,7,2,DRY,CLASE B-C,2,8
5835,7,2,DRY,CLASE B-C,1,8
5836,7,2,DRY,CLASE B-C,1,8
5837,7,2,RF,CLASE B-C,4,8
5838,7,2,DRY,CLASE B-C,1,8
5839,7,2,DRY,CLASE B-C,4,8
5840,7,2,DRY,CLASE B-C,1,8
5841,7,2,DRY,CLASE B-C,3,8
5842,7,2,DRY,CLASE B-C,1,8
5843,7,2,DRY,CLASE B-C,3,8
5844,7,2,DRY,CLASE B-C,1,8
5845,7,2,DRY,CLASE B-C,2,8
5846,7,2,DRY,CLASE B-C,1,8
5847,7,2,DRY,CLASE B-C,2,8
5848,7,2,DRY,CLASE B-C,1,8
5849,7,2,DRY,CLASE B-C,1,8
5850,7,2,DRY,CLASE B-C,1,8
5851,7,2,DRY,CLASE B-C,1,8
5852,7,2,DRY,CLASE B-C,2,8
5853,7,2,DRY,CLASE B-C,1,8
5854,7,2,DRY,CLASE B,2,8
5855,7,2,DRY,CLASE A,3,8
5856,7,2,DRY,CLASE B-C,4,8
5857,7,2,DRY,CLASE B-C,2,8
5858,7,2,DRY,CLASE B-C,2,8
5859,7,2,DRY,CLASE B-C,1,8
5860,7,2,DRY,CLASE B-C,1,8
5861,7,2,DRY,CLASE B-C,2,8
5862,7,2,DRY,CLASE B-C,2,8
5863,7,2,DRY,CLASE B-C,1,8
5864,7,2,DRY,CLASE B-C,1,8
5865,7,2,DRY,CLASE B-C,2,8
5866,7,2,DRY,CLASE B-C,1,8
5867,7,2,DRY,CLASE B-C,3,8
5868,7,2,DRY,CLASE B-C,1,8
5869,7,2,DRY,CLASE B-C,3,8
5870,7,2,DRY,CLASE B-C,1,8
5871,7,2,DRY,CLASE B-C,3,8
5872,7,2,DRY,CLASE B-C,2,8
5873,7,2,DRY,CLASE B-C,3,8
5874,7,2,DRY,CLASE B-C,1,8
5875,7,2,DRY,CLASE B-C,2,8
5876,7,2,DRY,CLASE B-C,1,8
5877,7,2,DRY,CLASE B-C,1,8
5878,7,2,DRY,CLASE B-C,2,8
5879,7,2,DRY,CLASE B-C,1,8
5880,7,2,DRY,CLASE B-C,2,8
5881,7,2,DRY,CLASE B-C,2,8
5882,7,2,DRY,CLASE B-C,1,8
5883,7,2,DRY,CLASE B-C,1,8
5884,7,2,DRY,CLASE B-C,4,8
5885,7,2,DRY,CLASE B-C,1,8
5886,7,2,DRY,CLASE B-C,1,8
5887,7,2,DRY,CLASE B-C,2,8
5888,7,2,DRY,CLASE B-C,1,8
5889,7,2,DRY,CLASE B-C,1,8
5890,7,2,DRY,CLASE B-C,3,8
5891,7,2,DRY,CLASE B-C,1,8
5892,7,2,DRY,CLASE B-C,2,8
5893,7,2,DRY,CLASE B-C,2,8
5894,7,2,DRY,CLASE B-C,1,8
5895,7,2,DRY,CLASE B-C,1,8
5896,7,2,DRY,CLASE B-C,1,8
5897,7,2,DRY,CLASE B-C,1,8
5898,7,2,DRY,CLASE B-C,2,8
5899,7,2,DRY,CLASE B-C,1,8
5900,7,2,DRY,CLASE B-C,2,8
5901,7,2,DRY,CLASE B-C,1,8
5902,7,2,DRY,CLASE B-C,1,8
5903,7,2,DRY,CLASE B-C,2,8
5904,7,2,DRY,CLASE B-C,2,8
5905,7,2,DRY,CLASE B-C,2,8
5906,7,2,DRY,CLASE B-C,1,8
5907,7,2,DRY,CLASE B-C,2,8
5908,7,2,DRY,CLASE B-C,2,8
5909,7,2,DRY,CLASE B-C,2,8
5910,7,2,DRY,CLASE B-C,2,8
5911,7,2,DRY,CLASE B-C,1,8
5912,7,2,DRY,CLASE B-C,1,8
5913,7,2,DRY,CLASE B-C,2,8
5914,7,2,DRY,CLASE B-C,3,8
5915,7,2,DRY,CLASE B-C,2,8
5916,7,2,DRY,CLASE B-C,2,8
5917,7,2,DRY,CLASE B-C,1,8
5918,7,2,DRY,CLASE B-C,3,8
5919,7,2,DRY,CLASE B-C,1,8
5920,7,2,DRY,CLASE B-C,2,8
5921,7,2,DRY,CLASE B-C,2,8
5922,7,2,DRY,CLASE B-C,2,8
5923,7,2,DRY,CLASE B-C,1,8
5924,7,2,DRY,CLASE B-C,2,8
5925,7,2,DRY,CLASE B-C,2,8
5926,7,2,DRY,CLASE B-C,2,8
5927,7,2,DRY,CLASE B-C,2,8
5928,7,2,DRY,CLASE B-C,1,8
5929,7,2,DRY,CLASE B-C,2,8
5930,7,2,DRY,CLASE B-C,2,8
5931,7,2,DRY,CLASE B-C,2,8
5932,7,2,DRY,CLASE B-C,2,8
5933,7,2,DRY,CLASE B-C,1,8
5934,7,2,DRY,CLASE B-C,1,8
5935,7,2,DRY,CLASE B-C,2,8
5936,7,2,DRY,CLASE B-C,3,8
5937,7,2,DRY,CLASE B-C,2,8
5938,7,2,DRY,CLASE A,1,8
5939,7,2,DRY,CLASE B-C,2,8
5940,7,2,DRY,CLASE B-C,1,8
5941,7,2,DRY,CLASE B-C,1,8
5942,7,2,DRY,CLASE B-C,3,8
5943,7,2,DRY,CLASE B-C,2,8
5944,7,2,DRY,CLASE B-C,2,8
5945,7,2,DRY,CLASE B-C,2,8
5946,7,2,DRY,CLASE B-C,2,8
5947,7,2,DRY,CLASE B-C,1,8
5948,7,2,DRY,CLASE B-C,3,8
5949,7,2,DRY,CLASE B-C,2,8
5950,7,2,DRY,CLASE B-C,2,8
5951,7,2,DRY,CLASE B-C,2,8
5952,7,2,DRY,CLASE B-C,2,8
5953,7,2,DRY,CLASE B-C,2,8
5954,7,2,DRY,CLASE B-C,1,8
5955,7,2,DRY,CLASE D,2,8
5956,7,2,DRY,CLASE B-C,1,8
5957,7,2,DRY,CLASE B-C,3,8
5958,7,2,DRY,CLASE B-C,2,8
5959,7,2,DRY,CLASE B-C,1,8
5960,7,2,DRY,CLASE B-C,2,8
5961,7,2,RF,CLASE B-C,4,8
5962,7,2,RF,CLASE B-C,4,8
5963,7,2,DRY,CLASE B-C,1,8
5964,7,2,RF,CLASE B-C,4,8
5965,7,2,DRY,CLASE B-C,2,8
5966,7,2,DRY,CLASE B-C,1,8
5967,7,2,DRY,CLASE B-C,1,8
5968,7,2,DRY,CLASE B-C,4,8
5969,7,2,DRY,CLASE B-C,1,8
5970,7,2,DRY,CLASE B-C,2,8
5971,7,2,DRY,CLASE B-C,1,8
5972,7,2,DRY,CLASE B-C,2,8
5973,7,2,DRY,CLASE B-C,2,8
5974,7,2,DRY,CLASE B-C,2,8
5975,7,2,DRY,CLASE B-C,2,8
5976,7,2,DRY,CLASE B,2,8
5977,7,2,DRY,CLASE B-C,2,8
5978,7,2,DRY,CLASE B,2,8
5979,7,2,DRY,CLASE B-C,2,8
5980,7,2,DRY,CLASE B-C,1,8
5981,7,2,DRY,CLASE B-C,2,8
5982,7,2,DRY,CLASE B-C,1,8
5983,7,2,DRY,CLASE B-C,2,8
5984,7,2,DRY,CLASE B-C,2,8
5985,7,2,DRY,CLASE B-C,1,8
5986,7,2,DRY,CLASE B-C,3,8
5987,7,2,DRY,CLASE B-C,1,8
5988,7,2,DRY,CLASE B-C,1,8
5989,7,2,DRY,CLASE B-C,1,8
5990,7,2,DRY,CLASE B-C,2,8
5991,7,2,DRY,CLASE B-C,2,8
5992,7,2,DRY,CLASE B-C,3,8
5993,7,2,DRY,CLASE B-C,1,8
5994,7,2,DRY,CLASE B-C,1,8
5995,7,2,DRY,CLASE B-C,1,8
5996,7,2,DRY,CLASE B-C,1,8
5997,7,2,DRY,CLASE B-C,1,8
5998,7,2,DRY,CLASE B-C,1,8
5999,7,2,DRY,CLASE B-C,1,8
6000,2,2,DRY,CLASE B-C,3,9
6001,1,2,DRY,CLASE B-C,12,9
6002,1,2,DRY,CLASE B-C,12,9
6003,1,2,DRY,CLASE B-C,12,9
6004,9,2,DRY,CLASE B-C,6,9
6005,2,2,DRY,CLASE B-C,3,9
6006,1,2,DRY,CLASE B-C,12,9
6007,7,2,DRY,CLASE B-C,2,9
6008,7,2,DRY,CLASE B-C,2,9
6009,7,2,DRY,CLASE B-C,2,9
6010,7,2,DRY,CLASE B-C,2,9
6011,7,2,DRY,CLASE B-C,2,9
6012,2,2,DRY,CLASE B-C,3,9
6013,2,2,DRY,CLASE B-C,3,9
6014,2,2,DRY,CLASE B-C,51,9
6015,7,2,DRY,CLASE B-C,2,9
6016,7,2,DRY,CLASE B,2,9
6017,7,2,DRY,CLASE B-C,2,9
6018,7,2,DRY,CLASE B-C,2,9
6019,7,2,DRY,CLASE B-C,2,9
6020,7,2,DRY,CLASE B-C,2,9
6021,7,2,DRY,CLASE B-C,2,9
6022,7,2,DRY,CLASE B-C,2,9
6023,7,2,DRY,CLASE B-C,2,9
6024,7,2,DRY,CLASE B-C,2,9
6025,7,2,DRY,CLASE B-C,2,9
6026,7,2,DRY,CLASE B-C,2,9
6027,7,2,DRY,CLASE B-C,2,9
6028,7,2,DRY,CLASE B-C,2,9
6029,9,2,DRY,CLASE B-C,4,9
6030,2,2,DRY,CLASE B-C,74,9
6031,2,2,DRY,CLASE B-C,74,9
6032,2,2,DRY,CLASE B-C,74,9
6033,2,2,DRY,CLASE B-C,74,9
6034,2,2,DRY,CLASE B-C,74,9
6035,2,2,DRY,CLASE B-C,74,9
6036,2,2,DRY,CLASE B-C,74,9
6037,2,2,DRY,CLASE B-C,74,9
6038,2,2,DRY,CLASE B-C,74,9
6039,2,2,DRY,CLASE B-C,74,9
6040,2,2,DRY,CLASE B-C,51,9
6041,2,2,DRY,CLASE B-C,51,9
6042,3,1,DRY,CLASE B-C,22,9
6043,3,1,DRY,CLASE B-C,22,9
6044,3,1,DRY,CLASE B-C,22,9
6045,3,1,DRY,CLASE B-C,22,9
6046,6,2,RF,CLASE B-C,26,9
6047,4,2,DRY,CLASE B-C,19,9
6048,7,2,DRY,CLASE B-C,14,9
6049,1,2,DRY,CLASE B-C,13,9
6050,1,2,DRY,CLASE B-C,13,9
6051,7,2,DRY,CLASE B-C,11,9
6052,9,2,DRY,CLASE B-C,1,9
6053,7,2,DRY,CLASE B-C,1,9
6054,7,2,DRY,CLASE B-C,3,9
6055,7,2,DRY,CLASE B-C,2,9
6056,2,2,DRY,CLASE B-C,3,9
6057,2,2,DRY,CLASE B-C,3,9
6058,2,2,DRY,CLASE B-C,3,9
6059,2,2,DRY,CLASE B-C,3,9
6060,2,2,DRY,CLASE B-C,3,9
6061,2,2,DRY,CLASE B-C,3,9
6062,2,2,DRY,CLASE B-C,74,9
6063,2,2,DRY,CLASE B-C,74,9
6064,2,2,DRY,CLASE B-C,74,9
6065,2,2,DRY,CLASE B-C,74,9
6066,2,2,DRY,CLASE B-C,74,9
6067,2,2,DRY,CLASE B-C,74,9
6068,2,2,DRY,CLASE B-C,74,9
6069,7,2,DRY,CLASE B-C,54,9
6070,3,1,DRY,CLASE B-C,22,9
6071,3,1,DRY,CLASE B-C,22,9
6072,1,2,DRY,INSPECTION,26,9
6073,1,2,DRY,CLASE B-C,20,9
6074,1,2,DRY,CLASE B-C,18,9
6075,6,2,RF,CLASE B-C,17,9
6076,6,2,RF,CLASE B-C,17,9
6077,6,2,RF,CLASE B-C,17,9
6078,4,2,DRY,CLASE B-C,5,9
6079,2,2,RF,CLASE B-C,13,9
6080,1,2,DRY,CLASE B-C,13,9
6081,1,2,DRY,CLASE B-C,13,9
6082,9,2,DRY,CLASE B-C,4,9
6083,2,2,DRY,CLASE B-C,10,9
6084,2,2,DRY,CLASE B-C,8,9
6085,2,2,DRY,CLASE B-C,10,9
6086,2,2,DRY,CLASE B,8,9
6087,2,2,DRY,CLASE B-C,10,9
6088,2,2,DRY,CLASE B-C,10,9
6089,2,2,DRY,CLASE B-C,10,9
6090,2,2,DRY,CLASE B-C,10,9
6091,2,2,DRY,CLASE B-C,10,9
6092,2,2,DRY,CLASE B-C,8,9
6093,2,2,DRY,CLASE B-C,10,9
6094,2,2,DRY,CLASE B-C,10,9
6095,2,2,DRY,CLASE B-C,10,9
6096,2,2,DRY,CLASE B-C,10,9
6097,2,2,DRY,CLASE B-C,10,9
6098,2,2,DRY,CLASE B-C,10,9
6099,2,2,DRY,CLASE B-C,10,9
6100,2,2,RF,CLASE B-C,5,9
6101,2,2,DRY,CLASE B-C,10,9
6102,2,2,DRY,CLASE B-C,10,9
6103,2,2,DRY,CLASE B-C,8,9
6104,2,2,DRY,CLASE A,10,9
6105,6,2,DRY,CLASE B-C,1,9
6106,7,2,DRY,CLASE B-C,2,9
6107,7,2,DRY,CLASE B-C,2,9
6108,7,2,DRY,CLASE B-C,3,9
6109,7,2,DRY,CLASE B-C,2,9
6110,7,2,DRY,CLASE B-C,2,9
6111,7,2,RF,CLASE B-C,3,9
6112,7,2,DRY,CLASE B-C,3,9
6113,7,2,DRY,CLASE B-C,2,9
6114,7,2,DRY,CLASE B-C,2,9
6115,7,2,DRY,CLASE B-C,1,9
6116,7,2,DRY,CLASE B-C,2,9
6117,7,2,DRY,CLASE B-C,3,9
6118,7,2,DRY,CLASE B-C,1,9
6119,7,2,DRY,CLASE B-C,2,9
6120,2,2,DRY,CLASE B-C,3,9
6121,2,2,DRY,CLASE B-C,3,9
6122,2,2,DRY,CLASE B-C,3,9
6123,2,2,DRY,CLASE B-C,3,9
